id,category,title,url,min_price,main_price,old_price,discount_rate,currency,storage,seller_count,star_rating,eval_count,review_count,recommend_rate,purchase_count,view_count,brand,pickup_days,delivery_days,seller,image_url,image_count,video_url,parse_date,region
101106174301,Полотенцесушители/Lemark,Комплект подключения Lemark LM03412S с квадратными вентилями,https://pokupki.market.yandex.ru/product/komplekt-podkliucheniia-lemark-lm03412s-s-kvadratnymi-ventiliami/101106174301?show-uid=16111792151804030640506001&offerid=hV6HHMb3fjAjattqGDJpeQ&lr=35&lr=35,3730,3730,3730,0,RUB,Склад  продавца,1,,,0,,0,38,Lemark,,5,Aqua Hype - Интернет магазин сантехники,avatars.mds.yandex.net/get-mpic/1865219/img_id817155057071018989.jpeg/orig,1,,21-01-2021 00:48:19,Краснодар
100893134053,Полотенцесушители/Lemark,"Полотенцесушитель электрический Lemark Status LM44607E П7 500x600, левый/правый",https://pokupki.market.yandex.ru/product/polotentsesushitel-elektricheskii-lemark-status-lm44607e-p7-500x600-levyi-pravyi/100893134053?show-uid=16111792151804030640506002&offerid=5Sil87tz0aZGPAuXOkiGAg&lr=35&lr=35,13631,13631,13631,0,RUB,Склад  Яндекс.Маркет ,1,,,0,,0,878,Lemark,2,2,Sanberry.ru,avatars.mds.yandex.net/get-mpic/1883514/img_id5585792588996693299.jpeg/orig,4,,21-01-2021 00:49:26,Краснодар
100893040611,Полотенцесушители/Lemark,Полотенцесушитель водяной Lemark Poseidon LM42607 П7 500x600,https://pokupki.market.yandex.ru/product/polotentsesushitel-vodianoi-lemark-poseidon-lm42607-p7-500x600/100893040611?show-uid=16111792151804030640506003&offerid=mFUhlZflO_BHf2GJ4c5uJA&lr=35&lr=35,10096,10096,10096,0,RUB,Склад  Яндекс.Маркет ,1,,,0,,0,798,Lemark,2,2,Sanberry.ru,avatars.mds.yandex.net/get-mpic/1673800/img_id6935491594432963968.jpeg/orig,4,,21-01-2021 00:49:54,Краснодар
100893134056,Полотенцесушители/Lemark,"Полотенцесушитель электрический Lemark Atlantiss LM32810RE П10 500x800, левый/правый",https://pokupki.market.yandex.ru/product/polotentsesushitel-elektricheskii-lemark-atlantiss-lm32810re-p10-500x800-levyi-pravyi/100893134056?show-uid=16111792151804030640506004&offerid=xa6yaZih1ALdv0hnMUkjKA&lr=35&lr=35,19781,19781,19781,0,RUB,Склад  Яндекс.Маркет ,1,,,0,,0,900,Lemark,4,2,Sanberry.ru,avatars.mds.yandex.net/get-mpic/1543318/img_id330287210785991709.jpeg/orig,4,,21-01-2021 00:50:26,Краснодар
100897745090,Полотенцесушители/Lemark,Полотенцесушитель водяной Lemark Luna LM41607 П7 500x600,https://pokupki.market.yandex.ru/product/polotentsesushitel-vodianoi-lemark-luna-lm41607-p7-500x600/100897745090?show-uid=16111792151804030640506005&offerid=3XdDgNtToV3ERr-kLcTSfQ&lr=35&lr=35,8971,8971,8971,0,RUB,Склад  Яндекс.Маркет ,1,,,0,,0,224,Lemark,2,2,Sanberry.ru,avatars.mds.yandex.net/get-mpic/1883514/img_id3767500348998215929.jpeg/orig,4,,21-01-2021 00:50:59,Краснодар
100893384806,Полотенцесушители/Lemark,Полотенцесушитель водяной Lemark Pramen LM33607 П7 500x600,https://pokupki.market.yandex.ru/product/polotentsesushitel-vodianoi-lemark-pramen-lm33607-p7-500x600/100893384806?show-uid=16111792151804030640506006&offerid=ksINtIJPuWst_RtGDLRa2w&lr=35&lr=35,10584,10584,10584,0,RUB,Склад  Яндекс.Маркет ,1,,,0,,0,943,Lemark,2,2,Sanberry.ru,avatars.mds.yandex.net/get-mpic/2017233/img_id4130514474443608844.jpeg/orig,4,,21-01-2021 00:51:34,Краснодар
100893053531,Полотенцесушители/Lemark,Полотенцесушитель водяной Lemark Luna LM41810 П10 500x800,https://pokupki.market.yandex.ru/product/polotentsesushitel-vodianoi-lemark-luna-lm41810-p10-500x800/100893053531?show-uid=16111792151804030640506007&offerid=Hc9r82bdilu351y80rvJ3A&lr=35&lr=35,11320,11320,11320,0,RUB,Склад  Яндекс.Маркет ,1,,,0,,0,134,Lemark,4,2,Sanberry.ru,avatars.mds.yandex.net/get-mpic/1859063/img_id5598391887983271712.jpeg/orig,4,,21-01-2021 00:52:34,Краснодар
100893134057,Полотенцесушители/Lemark,Полотенцесушитель водяной Lemark Linara LM04810 П10 500x800,https://pokupki.market.yandex.ru/product/polotentsesushitel-vodianoi-lemark-linara-lm04810-p10-500x800/100893134057?show-uid=16111792151804030640506008&offerid=_J3DGgh9KyjFCIWoS7dljg&lr=35&lr=35,13155,13155,13155,0,RUB,Склад  Яндекс.Маркет ,1,,,0,,0,819,Lemark,4,2,Sanberry.ru,avatars.mds.yandex.net/get-mpic/1578067/img_id3376855711810839950.jpeg/orig,4,,21-01-2021 00:53:38,Краснодар
100897787758,Полотенцесушители/Lemark,Полотенцесушитель водяной Lemark Atlantiss LM32607R П7 500x600,https://pokupki.market.yandex.ru/product/polotentsesushitel-vodianoi-lemark-atlantiss-lm32607r-p7-500x600/100897787758?show-uid=16111792151804030640506009&offerid=4tXPKBZ-1VvoDOJdCwjqbw&lr=35&lr=35,11785,11785,11785,0,RUB,Склад  Яндекс.Маркет ,1,,,0,,0,236,Lemark,2,2,Sanberry.ru,avatars.mds.yandex.net/get-mpic/1861069/img_id5122573426088729936.jpeg/orig,4,,21-01-2021 00:54:42,Краснодар
100893053527,Полотенцесушители/Lemark,"Полотенцесушитель электрический Lemark Poseidon LM42607E П7 500x600, левый/правый",https://pokupki.market.yandex.ru/product/polotentsesushitel-elektricheskii-lemark-poseidon-lm42607e-p7-500x600-levyi-pravyi/100893053527?show-uid=16111792151804030640506010&offerid=yvgv6C0kGl38EBM0lN3Yyw&lr=35&lr=35,15392,15392,15392,0,RUB,Склад  Яндекс.Маркет ,1,,,0,,0,862,Lemark,2,2,Sanberry.ru,avatars.mds.yandex.net/get-mpic/1705137/img_id954396572875663027.jpeg/orig,4,,21-01-2021 00:55:47,Краснодар
100893408775,Полотенцесушители/Lemark,"Полотенцесушитель электрический Lemark Luna LM41810E П10 500x800, левый/правый",https://pokupki.market.yandex.ru/product/polotentsesushitel-elektricheskii-lemark-luna-lm41810e-p10-500x800-levyi-pravyi/100893408775?show-uid=16111792151804030640506011&offerid=04A1rPOdeJZQAj5maquT9A&lr=35&lr=35,16618,16618,16618,0,RUB,Склад  Яндекс.Маркет ,1,,,0,,0,865,Lemark,4,2,Sanberry.ru,avatars.mds.yandex.net/get-mpic/1733932/img_id1299564522602906779.jpeg/orig,4,,21-01-2021 00:56:17,Краснодар
100893040609,Полотенцесушители/Lemark,"Полотенцесушитель электрический Lemark Poseidon LM42810E П10 500x800, левый/правый",https://pokupki.market.yandex.ru/product/polotentsesushitel-elektricheskii-lemark-poseidon-lm42810e-p10-500x800-levyi-pravyi/100893040609?show-uid=16111792151804030640506012&offerid=NwPliPd18YzPLYtkY5Qv6w&lr=35&lr=35,17506,17506,17506,0,RUB,Склад  Яндекс.Маркет ,1,,,0,,0,861,Lemark,4,2,Sanberry.ru,avatars.mds.yandex.net/get-mpic/1943683/img_id4248761989906322557.jpeg/orig,4,,21-01-2021 00:57:21,Краснодар
100893136005,Полотенцесушители/Lemark,Полотенцесушитель водяной Lemark Melange LM49607 П7 500x600,https://pokupki.market.yandex.ru/product/polotentsesushitel-vodianoi-lemark-melange-lm49607-p7-500x600/100893136005?show-uid=16111792151804030640506013&offerid=8vI_n1ynStOHeXr0y_lhGA&lr=35&lr=35,9950,9950,9950,0,RUB,Склад  Яндекс.Маркет ,1,,,0,,0,819,Lemark,2,2,Sanberry.ru,avatars.mds.yandex.net/get-mpic/1729672/img_id540523115577637539.jpeg/orig,4,,21-01-2021 00:57:59,Краснодар
100893408776,Полотенцесушители/Lemark,"Полотенцесушитель электрический Lemark Status LM44810E П10 500x800, левый/правый",https://pokupki.market.yandex.ru/product/polotentsesushitel-elektricheskii-lemark-status-lm44810e-p10-500x800-levyi-pravyi/100893408776?show-uid=16111792151804030640506014&offerid=ekl4NchLd9ew-Zu5dEIrMg&lr=35&lr=35,15775,15775,15775,0,RUB,Склад  Яндекс.Маркет ,1,,,0,,0,904,Lemark,4,4,Sanberry.ru,avatars.mds.yandex.net/get-mpic/1544149/img_id5374240157535489622.jpeg/orig,4,,21-01-2021 00:58:27,Краснодар
100904532978,Полотенцесушители/Lemark,Полотенцесушитель водяной Lemark Atlantiss LM32810R П10 500x800,https://pokupki.market.yandex.ru/product/polotentsesushitel-vodianoi-lemark-atlantiss-lm32810r-p10-500x800/100904532978?show-uid=16111792151804030640506015&offerid=C9Df3RBqIW_4GcjwC4d_KQ&lr=35&lr=35,14485,14485,14485,0,RUB,Склад  Яндекс.Маркет ,1,,,0,,0,751,Lemark,4,2,Sanberry.ru,avatars.mds.yandex.net/get-mpic/1680954/img_id7853188440368823088.jpeg/orig,4,,21-01-2021 00:58:53,Краснодар
100893134054,Полотенцесушители/Lemark,"Полотенцесушитель электрический Lemark Linara LM04810E П10 500x800, левый/правый",https://pokupki.market.yandex.ru/product/polotentsesushitel-elektricheskii-lemark-linara-lm04810e-p10-500x800-levyi-pravyi/100893134054?show-uid=16111792151804030640506016&offerid=gJ4uagnJ4DsLNlZeFGbxQw&lr=35&lr=35,18451,18451,18451,0,RUB,Склад  Яндекс.Маркет ,1,,,0,,0,888,Lemark,4,2,Sanberry.ru,avatars.mds.yandex.net/get-mpic/1568604/img_id2809914252562010170.jpeg/orig,4,,21-01-2021 00:59:58,Краснодар
100896909726,Полотенцесушители/Lemark,"Полотенцесушитель электрический Lemark Bellario LM68607E П7 500x600, левый/правый",https://pokupki.market.yandex.ru/product/polotentsesushitel-elektricheskii-lemark-bellario-lm68607e-p7-500x600-levyi-pravyi/100896909726?show-uid=16111792151804030640506017&offerid=DTA7bTM-bCqVEhaxZLlkbA&lr=35&lr=35,15879,15879,15879,0,RUB,Склад  Яндекс.Маркет ,1,,,0,,0,169,Lemark,2,2,Sanberry.ru,avatars.mds.yandex.net/get-mpic/1545401/img_id3074411509921169.jpeg/orig,4,,21-01-2021 01:00:27,Краснодар
100897444702,Полотенцесушители/Lemark,"Полотенцесушитель электрический Lemark Linara LM04607E П7 500x600, левый/правый",https://pokupki.market.yandex.ru/product/polotentsesushitel-elektricheskii-lemark-linara-lm04607e-p7-500x600-levyi-pravyi/100897444702?show-uid=16111792151804030640506018&offerid=R1DfSb2kyVGbm812IVHwog&lr=35&lr=35,16320,16320,16320,0,RUB,Склад  Яндекс.Маркет ,1,,,0,,0,135,Lemark,2,2,Sanberry.ru,avatars.mds.yandex.net/get-mpic/1681399/img_id4899819396782199878.jpeg/orig,4,,21-01-2021 01:01:32,Краснодар
101106175450,Полотенцесушители/Lemark,Комплект подключения Lemark LM03412R с круглыми вентилями,https://pokupki.market.yandex.ru/product/komplekt-podkliucheniia-lemark-lm03412r-s-kruglymi-ventiliami/101106175450?show-uid=16111792151804030640506019&offerid=3orNeMBYKyr6541Czndcjw&lr=35&lr=35,2800,2800,2800,0,RUB,Склад  продавца,1,,,1,,0,50,Lemark,,5,Aqua Hype - Интернет магазин сантехники,avatars.mds.yandex.net/get-mpic/1704682/img_id4942256990003252433.jpeg/orig,1,,21-01-2021 01:01:58,Краснодар
